rider_id,age,ratings,restaurant_lat,restaurant_long,delivery_lat,delivery_long,weather,traffic,vehicle_condition,order_type,vehicle_type,multiple_deliveries,festival,city_type,time,city_name,distance_km,day,month,day_of_week,is_weekend,pickup_time,order_time_hour,time_of_day
KOLRES07DEL02 ,38.0,4.9,22.547186,88.35068,22.597185,88.40068,windy,jam,1,snack,electric_scooter,1.0,no,metropolitian,28.0,KOL,7.57,2,11,Wednesday,0,5.0,21.0,evening
JAPRES04DEL01 ,20.0,4.7,26.902328,75.794257,26.912328,75.804257,windy,high,2,buffet,motorcycle,0.0,no,metropolitian,28.0,JAP,1.49,4,1,Tuesday,0,15.0,11.0,morning
COIMBRES18DEL02 ,23.0,4.5,11.02091,76.940432,11.07091,76.990432,fog,low,1,buffet,electric_scooter,1.0,no,,12.0,COIMB,7.79,4,1,Tuesday,0,15.0,22.0,night
ALHRES05DEL03 ,39.0,4.6,25.457687,81.835585,25.547687,81.925585,stormy,medium,1,meal,scooter,0.0,no,metropolitian,28.0,ALH,13.48,14,2,Monday,0,10.0,18.0,evening
MYSRES13DEL01 ,28.0,4.9,12.310972,76.659264,12.350972,76.699264,stormy,medium,1,snack,electric_scooter,1.0,no,metropolitian,27.0,MYS,6.22,15,3,Tuesday,0,5.0,16.0,afternoon
KOCRES11DEL02 ,29.0,4.9,10.006881,76.345397,10.136881,76.475397,cloudy,medium,3,drinks,motorcycle,0.0,no,urban,32.0,KOC,20.29,2,12,Friday,0,5.0,18.0,evening
SURRES09DEL03 ,21.0,4.7,21.175975,72.795503,21.205975,72.825503,sunny,low,3,buffet,motorcycle,0.0,no,metropolitian,19.0,SUR,4.56,26,3,Saturday,1,5.0,22.0,night
PUNERES17DEL02 ,,,18.530963,73.828972,18.580963,73.878972,fog,medium,1,snack,motorcycle,1.0,no,,19.0,PUNE,7.66,24,3,Thursday,0,5.0,17.0,afternoon
SURRES15DEL01 ,21.0,4.6,21.160522,72.771477,21.270522,72.881477,fog,low,3,snack,motorcycle,0.0,no,urban,20.0,SUR,16.72,29,3,Tuesday,0,15.0,22.0,night
PUNERES04DEL01 ,23.0,4.7,18.51421,73.838429,18.52421,73.848429,fog,low,2,buffet,scooter,0.0,no,urban,17.0,PUNE,1.53,4,5,Wednesday,0,15.0,10.0,morning
CHENRES010DEL03 ,38.0,4.8,13.066762,80.251865,13.096762,80.281865,sunny,low,3,meal,motorcycle,1.0,no,metropolitian,27.0,CHEN,4.66,3,3,Thursday,0,15.0,23.0,night
COIMBRES03DEL03 ,36.0,5.0,11.025083,77.015393,11.085083,77.075393,fog,jam,3,buffet,motorcycle,1.0,no,metropolitian,26.0,COIMB,9.35,3,5,Tuesday,0,15.0,20.0,evening
INDORES07DEL02 ,36.0,4.8,22.722634,75.886959,22.772634,75.936959,sunny,low,1,drinks,electric_scooter,0.0,,metropolitian,11.0,INDO,7.56,13,3,Sunday,1,10.0,23.0,night
MYSRES05DEL02 ,25.0,4.7,12.323978,76.627961,12.343978,76.647961,stormy,low,1,buffet,scooter,1.0,no,metropolitian,17.0,MYS,3.11,3,11,Thursday,0,5.0,9.0,morning
PUNERES17DEL02 ,35.0,4.2,18.530963,73.828972,18.660963,73.958972,windy,jam,1,drinks,scooter,1.0,no,urban,34.0,PUNE,19.92,3,2,Thursday,0,10.0,20.0,evening
KNPRES02DEL01 ,23.0,,26.471617,80.313564,26.541617,80.383564,sunny,low,2,snack,scooter,1.0,no,metropolitian,25.0,KNP,10.45,2,12,Friday,0,10.0,22.0,night
KNPRES20DEL02 ,33.0,4.2,26.47,80.35,26.55,80.43,fog,low,1,meal,electric_scooter,1.0,no,urban,39.0,KNP,11.94,18,2,Friday,0,15.0,23.0,night
VADRES08DEL02 ,22.0,5.0,,,,,sandstorms,low,1,snack,electric_scooter,0.0,no,metropolitian,11.0,VAD,,3,7,Sunday,1,10.0,8.0,morning
SURRES12DEL03 ,39.0,4.8,21.183434,72.814492,21.243434,72.874492,cloudy,jam,1,meal,motorcycle,2.0,no,metropolitian,35.0,SUR,9.12,3,3,Thursday,0,15.0,19.0,evening
JAPRES13DEL02 ,28.0,4.6,26.846156,75.8023,26.866156,75.8223,stormy,high,1,drinks,scooter,1.0,no,metropolitian,13.0,JAP,2.98,4,1,Tuesday,0,5.0,11.0,morning
KOLRES06DEL02 ,24.0,4.0,22.533662,88.366217,22.663662,88.496217,cloudy,medium,2,meal,motorcycle,1.0,no,metropolitian,35.0,KOL,19.67,14,2,Monday,0,5.0,18.0,evening
MYSRES04DEL01 ,23.0,4.7,12.3085,76.665808,12.3485,76.705808,fog,medium,1,buffet,motorcycle,0.0,no,metropolitian,14.0,MYS,6.22,3,3,Thursday,0,5.0,15.0,afternoon
PUNERES09DEL03 ,38.0,4.8,18.536562,73.896485,18.626562,73.986485,fog,low,3,buffet,motorcycle,1.0,yes,metropolitian,43.0,PUNE,13.79,27,3,Sunday,1,5.0,23.0,night
COIMBRES010DEL02 ,21.0,4.9,11.003008,76.97544,11.053009,77.02544,stormy,jam,3,meal,motorcycle,1.0,no,metropolitian,28.0,COIMB,7.79,4,3,Friday,0,5.0,21.0,evening
JAPRES12DEL02 ,34.0,4.0,26.902908,75.792934,26.952908,75.842934,sandstorms,jam,3,buffet,motorcycle,1.0,no,metropolitian,42.0,JAP,7.45,4,5,Wednesday,0,15.0,21.0,evening
INDORES07DEL01 ,20.0,4.7,22.722634,75.886959,22.832634,75.996959,windy,jam,3,meal,motorcycle,0.0,no,metropolitian,26.0,INDO,16.64,4,4,Monday,0,10.0,19.0,evening
RANCHIRES02DEL01 ,21.0,4.5,,,,,sunny,low,3,buffet,motorcycle,1.0,no,metropolitian,16.0,RANCHI,,4,3,Friday,0,5.0,9.0,morning
MYSRES14DEL01 ,33.0,4.8,,,,,sunny,low,2,snack,scooter,1.0,no,metropolitian,23.0,MYS,,20,3,Sunday,1,10.0,22.0,night
RANCHIRES07DEL03 ,25.0,4.8,23.359407,85.325055,23.389407,85.355055,sandstorms,medium,3,meal,motorcycle,0.0,no,urban,14.0,RANCHI,4.53,13,3,Sunday,1,5.0,19.0,evening
BANGRES010DEL03 ,30.0,4.5,12.933298,77.614293,13.023298,77.704293,windy,medium,2,snack,scooter,1.0,no,urban,23.0,BANG,13.97,4,6,Saturday,1,5.0,17.0,afternoon
PUNERES01DEL01 ,,,18.569156,73.774723,18.679156,73.884723,,,0,snack,electric_scooter,1.0,no,metropolitian,41.0,PUNE,16.85,31,3,Thursday,0,,,
MYSRES05DEL01 ,25.0,4.8,12.323978,76.627961,12.333978,76.637961,cloudy,high,2,drinks,motorcycle,1.0,no,metropolitian,26.0,MYS,1.55,3,7,Sunday,1,15.0,11.0,morning
MYSRES17DEL01 ,30.0,4.2,12.326356,76.619103,12.396356,76.689103,fog,jam,1,buffet,scooter,1.0,no,urban,38.0,MYS,10.88,3,6,Friday,0,15.0,19.0,evening
GOARES16DEL02 ,29.0,4.7,15.498603,73.826911,15.518603,73.846911,cloudy,low,1,buffet,electric_scooter,0.0,no,metropolitian,10.0,GOA,3.09,15,2,Tuesday,0,15.0,10.0,morning
SURRES16DEL01 ,33.0,4.8,21.160437,72.774209,21.170437,72.784209,cloudy,low,2,meal,motorcycle,0.0,no,metropolitian,16.0,SUR,1.52,4,1,Tuesday,0,10.0,10.0,morning
COIMBRES15DEL02 ,37.0,5.0,11.006686,76.951736,11.026686,76.971736,sunny,low,1,meal,scooter,0.0,no,urban,15.0,COIMB,3.12,17,3,Thursday,0,10.0,10.0,morning
JAPRES05DEL02 ,36.0,3.7,26.905287,75.794592,26.985287,75.874592,sandstorms,jam,2,drinks,scooter,1.0,no,metropolitian,40.0,JAP,11.92,3,8,Wednesday,0,10.0,20.0,evening
COIMBRES06DEL02 ,30.0,4.8,11.021278,76.995017,11.101278,77.075017,stormy,low,1,meal,scooter,1.0,no,urban,25.0,COIMB,12.46,14,3,Monday,0,10.0,23.0,night
BANGRES14DEL03 ,29.0,4.8,12.949934,77.699386,13.009934,77.759386,sunny,medium,1,meal,scooter,1.0,no,metropolitian,18.0,BANG,9.32,3,3,Thursday,0,15.0,18.0,evening
MYSRES15DEL02 ,26.0,5.0,12.352058,76.60665,12.402058,76.65665,stormy,low,2,meal,scooter,1.0,no,metropolitian,18.0,MYS,7.77,19,3,Saturday,1,5.0,22.0,night
MYSRES01DEL03 ,30.0,4.8,12.311072,76.654878,12.401072,76.744878,cloudy,medium,3,drinks,motorcycle,1.0,no,metropolitian,35.0,MYS,13.99,20,3,Sunday,1,15.0,19.0,evening
JAPRES09DEL02 ,37.0,5.0,26.911378,75.789034,27.041378,75.919034,sandstorms,jam,3,snack,motorcycle,1.0,no,metropolitian,46.0,JAP,19.36,14,3,Monday,0,15.0,19.0,evening
HYDRES02DEL03 ,,,17.41233,78.449654,17.50233,78.539654,stormy,jam,3,buffet,motorcycle,1.0,no,metropolitian,53.0,HYD,13.83,14,3,Monday,0,,,
JAPRES16DEL03 ,26.0,4.7,26.849596,75.800512,26.989596,75.940512,windy,low,3,drinks,motorcycle,1.0,no,metropolitian,17.0,JAP,20.86,3,12,Saturday,1,5.0,0.0,
VADRES04DEL01 ,21.0,5.0,,,,,cloudy,low,3,drinks,motorcycle,1.0,no,metropolitian,24.0,VAD,,3,2,Thursday,0,5.0,22.0,night
MUMRES010DEL01 ,38.0,4.2,19.003517,72.82765,19.073517,72.89765,sunny,jam,3,drinks,motorcycle,1.0,no,metropolitian,34.0,MUM,10.71,3,4,Sunday,1,15.0,20.0,evening
INDORES16DEL01 ,27.0,4.7,22.744648,75.894377,22.814648,75.964377,fog,medium,3,snack,motorcycle,0.0,no,metropolitian,43.0,INDO,10.59,3,2,Thursday,0,10.0,18.0,evening
VADRES20DEL02 ,23.0,4.5,22.311358,73.164798,22.441358,73.294798,stormy,low,3,drinks,motorcycle,0.0,no,urban,20.0,VAD,19.69,3,8,Wednesday,0,5.0,23.0,night
KNPRES08DEL03 ,32.0,4.8,,,,,sandstorms,low,3,snack,motorcycle,1.0,no,urban,23.0,KNP,,2,12,Friday,0,15.0,22.0,night
MUMRES12DEL02 ,37.0,4.9,19.207222,72.972281,19.287222,73.052281,stormy,low,1,buffet,motorcycle,0.0,no,metropolitian,17.0,MUM,12.23,3,12,Saturday,1,5.0,23.0,night
INDORES01DEL03 ,24.0,4.6,22.695207,75.866059,22.725207,75.896059,sunny,medium,2,drinks,scooter,1.0,no,metropolitian,12.0,INDO,4.54,15,3,Tuesday,0,15.0,18.0,evening
MYSRES06DEL02 ,34.0,4.9,12.323994,76.626167,12.343994,76.646167,sunny,low,2,drinks,motorcycle,1.0,no,urban,13.0,MYS,3.11,15,3,Tuesday,0,10.0,9.0,morning
GOARES17DEL02 ,22.0,4.3,15.496162,73.825364,15.546162,73.875364,fog,jam,2,drinks,motorcycle,1.0,no,metropolitian,33.0,GOA,7.72,13,2,Sunday,1,15.0,19.0,evening
SURRES14DEL03 ,,,21.157729,72.768726,21.247729,72.858726,cloudy,medium,1,meal,scooter,1.0,no,metropolitian,37.0,SUR,13.68,14,3,Monday,0,5.0,17.0,afternoon
AURGRES08DEL01 ,26.0,4.9,19.876428,75.364792,19.986428,75.474792,windy,low,1,meal,electric_scooter,0.0,no,metropolitian,11.0,AURG,16.79,2,12,Friday,0,5.0,22.0,night
MYSRES16DEL03 ,32.0,4.9,12.316967,76.603067,12.406967,76.693067,cloudy,jam,3,buffet,motorcycle,2.0,no,metropolitian,45.0,MYS,13.99,3,6,Friday,0,15.0,21.0,evening
JAPRES19DEL03 ,30.0,5.0,26.913726,75.75282,27.003726,75.842821,windy,jam,3,meal,motorcycle,3.0,yes,metropolitian,52.0,JAP,13.41,3,2,Thursday,0,10.0,21.0,evening
INDORES17DEL01 ,32.0,4.9,22.761226,75.887522,22.801226,75.927522,sunny,medium,1,snack,scooter,1.0,no,metropolitian,21.0,INDO,6.05,19,3,Saturday,1,15.0,15.0,afternoon
ALHRES010DEL03 ,30.0,4.6,,,,,sunny,low,1,snack,scooter,1.0,no,metropolitian,19.0,ALH,,18,2,Friday,0,10.0,23.0,night
VADRES08DEL02 ,31.0,4.9,,,,,cloudy,medium,3,meal,motorcycle,1.0,no,metropolitian,33.0,VAD,,19,3,Saturday,1,10.0,18.0,evening
JAPRES13DEL01 ,21.0,4.9,26.846156,75.8023,26.856156,75.8123,windy,low,2,buffet,scooter,1.0,no,metropolitian,19.0,JAP,1.49,3,1,Monday,0,10.0,8.0,morning
HYDRES01DEL01 ,34.0,5.0,17.410371,78.437225,17.420371,78.447225,fog,high,1,drinks,motorcycle,1.0,no,urban,36.0,HYD,1.54,19,3,Saturday,1,15.0,11.0,morning
HYDRES20DEL01 ,29.0,4.5,17.483216,78.552111,17.493216,78.562111,windy,low,2,drinks,scooter,1.0,,,10.0,HYD,1.54,4,1,Tuesday,0,10.0,9.0,morning
MUMRES06DEL03 ,27.0,4.8,19.055831,72.833984,19.085831,72.863984,stormy,medium,1,meal,motorcycle,0.0,no,urban,24.0,MUM,4.59,21,3,Monday,0,10.0,18.0,evening
MUMRES14DEL02 ,30.0,4.1,19.1813,72.836191,19.3113,72.966191,windy,jam,2,snack,motorcycle,1.0,no,metropolitian,35.0,MUM,19.88,18,3,Friday,0,5.0,21.0,evening
AGRRES20DEL02 ,31.0,5.0,27.158822,78.045359,27.178822,78.065359,fog,low,2,buffet,scooter,1.0,no,metropolitian,16.0,AGR,2.98,13,2,Sunday,1,15.0,11.0,morning
MUMRES13DEL01 ,34.0,4.4,19.178321,72.834715,19.288321,72.944715,windy,jam,3,drinks,motorcycle,1.0,no,metropolitian,38.0,MUM,16.82,31,3,Thursday,0,10.0,21.0,evening
MUMRES11DEL03 ,31.0,4.9,18.994237,72.825553,19.024237,72.855553,cloudy,low,2,snack,motorcycle,0.0,no,metropolitian,17.0,MUM,4.59,3,7,Sunday,1,5.0,23.0,night
BANGRES20DEL01 ,25.0,4.7,12.972161,77.596014,13.012161,77.636014,cloudy,medium,3,meal,motorcycle,1.0,no,urban,23.0,BANG,6.21,3,7,Sunday,1,5.0,15.0,afternoon
HYDRES02DEL03 ,29.0,4.9,17.41233,78.449654,17.47233,78.509654,cloudy,low,3,buffet,motorcycle,1.0,no,,19.0,HYD,9.22,4,1,Tuesday,0,10.0,22.0,night
KOCRES11DEL03 ,34.0,4.1,10.006881,76.345397,10.066881,76.405397,stormy,jam,2,drinks,motorcycle,1.0,no,metropolitian,31.0,KOC,9.36,2,11,Wednesday,0,5.0,19.0,evening
COIMBRES13DEL03 ,34.0,4.7,11.003669,76.976494,11.093669,77.066494,stormy,jam,3,snack,motorcycle,0.0,no,semi-urban,47.0,COIMB,14.02,3,6,Friday,0,10.0,21.0,evening
JAPRES17DEL02 ,21.0,5.0,26.892312,75.806896,26.972313,75.886896,sandstorms,low,2,snack,scooter,0.0,no,metropolitian,15.0,JAP,11.92,3,2,Thursday,0,5.0,23.0,night
MUMRES02DEL01 ,24.0,5.0,19.221315,72.862381,19.231315,72.872381,sandstorms,high,2,meal,motorcycle,0.0,no,metropolitian,13.0,MUM,1.53,3,3,Thursday,0,5.0,11.0,morning
BANGRES19DEL03 ,27.0,5.0,12.914264,77.6784,13.004264,77.7684,cloudy,low,3,snack,motorcycle,1.0,no,metropolitian,20.0,BANG,13.97,3,10,Monday,0,5.0,23.0,night
JAPRES08DEL03 ,27.0,4.8,26.910262,75.783013,27.000262,75.873013,sandstorms,low,2,meal,motorcycle,0.0,no,urban,10.0,JAP,13.41,25,3,Friday,0,15.0,23.0,night
BANGRES07DEL01 ,,,12.978453,77.643685,13.018453,77.683685,windy,high,1,drinks,motorcycle,1.0,no,metropolitian,27.0,BANG,6.21,4,3,Friday,0,,,
KNPRES02DEL01 ,31.0,3.5,26.471617,80.313564,26.541617,80.383564,sandstorms,medium,2,meal,motorcycle,1.0,no,urban,38.0,KNP,10.45,14,2,Monday,0,15.0,17.0,afternoon
MUMRES19DEL02 ,37.0,4.8,19.131141,72.813074,19.26114,72.943074,sunny,low,3,meal,motorcycle,1.0,no,urban,27.0,MUM,19.88,3,10,Monday,0,10.0,22.0,night
CHENRES15DEL01 ,39.0,4.3,13.026286,80.275235,13.036286,80.285235,sandstorms,high,1,snack,motorcycle,0.0,no,metropolitian,34.0,CHEN,1.55,28,3,Monday,0,10.0,11.0,morning
SURRES05DEL02 ,32.0,4.5,21.175104,72.804342,21.255104,72.884342,sunny,jam,2,meal,scooter,0.0,no,metropolitian,20.0,SUR,12.16,3,8,Wednesday,0,15.0,21.0,evening
VADRES05DEL03 ,30.0,4.5,22.310526,73.170937,22.340526,73.200937,stormy,medium,2,snack,motorcycle,1.0,no,metropolitian,30.0,VAD,4.54,4,3,Friday,0,10.0,17.0,afternoon
INDORES05DEL01 ,22.0,4.8,22.727021,75.884167,22.767021,75.924167,stormy,high,2,snack,scooter,1.0,no,metropolitian,15.0,INDO,6.05,3,1,Monday,0,15.0,13.0,afternoon
VADRES04DEL03 ,22.0,4.7,,,,,fog,low,1,buffet,motorcycle,0.0,no,metropolitian,19.0,VAD,,28,3,Monday,0,5.0,23.0,night
INDORES08DEL02 ,38.0,5.0,22.725748,75.898497,22.855747,76.028497,cloudy,medium,3,snack,motorcycle,1.0,no,metropolitian,39.0,INDO,19.66,4,4,Monday,0,10.0,18.0,evening
COIMBRES18DEL03 ,30.0,4.8,11.02091,76.940432,11.11091,77.030432,fog,jam,1,snack,electric_scooter,0.0,yes,metropolitian,46.0,COIMB,14.02,16,3,Wednesday,0,15.0,21.0,evening
INDORES09DEL01 ,28.0,4.9,22.725835,75.887648,22.765835,75.927648,cloudy,medium,3,snack,motorcycle,0.0,no,metropolitian,28.0,INDO,6.05,3,11,Thursday,0,10.0,16.0,afternoon
SURRES17DEL02 ,23.0,5.0,21.149569,72.772697,21.229569,72.852697,stormy,medium,2,snack,scooter,0.0,no,metropolitian,18.0,SUR,12.16,3,2,Thursday,0,5.0,17.0,afternoon
VADRES09DEL02 ,32.0,5.0,,,,,sunny,low,3,meal,motorcycle,0.0,no,metropolitian,28.0,VAD,,21,3,Monday,0,5.0,8.0,morning
BANGRES13DEL03 ,35.0,4.9,12.935662,77.61413,12.995662,77.67413,sunny,jam,2,drinks,motorcycle,1.0,no,urban,21.0,BANG,9.32,3,5,Tuesday,0,5.0,21.0,evening
HYDRES01DEL01 ,27.0,4.9,17.410371,78.437225,17.480371,78.507225,stormy,medium,3,buffet,motorcycle,0.0,no,metropolitian,30.0,HYD,10.76,4,6,Saturday,1,5.0,17.0,afternoon
AURGRES06DEL02 ,22.0,4.8,19.874449,75.360232,19.894449,75.380232,fog,high,1,buffet,motorcycle,1.0,no,metropolitian,29.0,AURG,3.05,2,11,Wednesday,0,10.0,11.0,morning
VADRES12DEL02 ,27.0,4.6,,,,,stormy,low,3,meal,motorcycle,1.0,no,metropolitian,20.0,VAD,,4,2,Friday,0,5.0,22.0,night
COIMBRES01DEL01 ,24.0,4.7,11.016298,76.972076,11.086298,77.042076,stormy,jam,3,buffet,motorcycle,1.0,no,metropolitian,38.0,COIMB,10.91,3,4,Sunday,1,10.0,22.0,night
MUMRES19DEL02 ,28.0,5.0,19.131141,72.813074,19.21114,72.893074,sandstorms,medium,3,buffet,motorcycle,1.0,no,urban,33.0,MUM,12.24,3,10,Monday,0,5.0,18.0,evening
VADRES20DEL02 ,29.0,4.8,22.311358,73.164798,22.391358,73.244798,sunny,low,3,snack,motorcycle,1.0,no,metropolitian,20.0,VAD,12.12,3,6,Friday,0,15.0,22.0,night
MYSRES07DEL02 ,37.0,5.0,12.325461,76.632278,12.405461,76.712278,sunny,medium,3,snack,motorcycle,1.0,no,metropolitian,28.0,MYS,12.44,3,4,Sunday,1,10.0,17.0,afternoon
HYDRES06DEL03 ,36.0,4.7,17.455894,78.375467,17.515894,78.435467,sunny,medium,2,buffet,motorcycle,1.0,no,metropolitian,19.0,HYD,9.22,28,3,Monday,0,15.0,17.0,afternoon
INDORES05DEL03 ,21.0,4.6,22.727021,75.884167,22.757021,75.914167,cloudy,low,2,snack,scooter,0.0,no,urban,13.0,INDO,4.54,24,3,Thursday,0,15.0,22.0,night
DEHRES19DEL01 ,38.0,4.6,30.372202,78.077151,30.382202,78.087151,windy,low,2,meal,motorcycle,1.0,no,metropolitian,22.0,DEH,1.47,2,11,Wednesday,0,5.0,9.0,morning
INDORES16DEL01 ,39.0,4.6,22.744648,75.894377,22.854648,76.004377,sunny,medium,3,drinks,motorcycle,1.0,no,metropolitian,35.0,INDO,16.64,29,3,Tuesday,0,10.0,18.0,evening
JAPRES17DEL03 ,28.0,4.7,26.892312,75.806896,26.952313,75.866896,cloudy,jam,2,buffet,scooter,1.0,no,metropolitian,25.0,JAP,8.94,19,3,Saturday,1,10.0,20.0,evening
MUMRES12DEL02 ,32.0,4.1,19.207222,72.972281,19.287222,73.052281,fog,medium,1,snack,electric_scooter,1.0,no,metropolitian,33.0,MUM,12.23,18,3,Friday,0,10.0,18.0,evening
RANCHIRES03DEL02 ,27.0,4.8,,,,,sunny,jam,1,meal,scooter,1.0,no,metropolitian,14.0,RANCHI,,3,5,Tuesday,0,15.0,19.0,evening
VADRES13DEL03 ,22.0,4.6,22.310237,73.158921,22.400237,73.248921,sunny,low,2,meal,motorcycle,1.0,no,metropolitian,28.0,VAD,13.63,3,2,Thursday,0,15.0,22.0,night
JAPRES09DEL01 ,25.0,4.6,26.911378,75.789034,26.951378,75.829034,stormy,high,3,drinks,motorcycle,1.0,no,metropolitian,23.0,JAP,5.96,26,3,Saturday,1,10.0,12.0,morning
KNPRES18DEL03 ,,,26.474133,80.3481,26.614133,80.4881,windy,jam,1,snack,motorcycle,1.0,no,metropolitian,25.0,KNP,20.89,14,2,Monday,0,,,
SURRES01DEL03 ,32.0,4.8,21.186438,72.794115,21.276438,72.884115,stormy,medium,3,meal,motorcycle,1.0,no,metropolitian,40.0,SUR,13.68,3,6,Friday,0,15.0,18.0,evening
MYSRES08DEL01 ,30.0,4.7,12.297954,76.665169,12.337954,76.705169,sandstorms,high,2,meal,scooter,0.0,no,metropolitian,29.0,MYS,6.22,13,3,Sunday,1,15.0,14.0,afternoon
HYDRES19DEL02 ,25.0,4.9,17.458998,78.500366,17.538998,78.580366,stormy,medium,2,snack,scooter,1.0,no,urban,19.0,HYD,12.29,3,4,Sunday,1,10.0,18.0,evening
INDORES07DEL02 ,,,22.722634,75.886959,22.742634,75.906959,stormy,high,1,meal,electric_scooter,1.0,no,metropolitian,26.0,INDO,3.03,15,3,Tuesday,0,,,
MUMRES06DEL02 ,36.0,4.2,19.055831,72.833984,19.075831,72.853984,sandstorms,low,3,snack,motorcycle,0.0,no,metropolitian,25.0,MUM,3.06,3,7,Sunday,1,10.0,10.0,morning
BHPRES07DEL02 ,30.0,5.0,,,,,sandstorms,low,1,buffet,scooter,1.0,no,metropolitian,23.0,BHP,,18,2,Friday,0,15.0,23.0,night
JAPRES01DEL02 ,27.0,4.7,26.90519,75.810753,26.92519,75.830753,fog,high,2,meal,scooter,1.0,no,metropolitian,34.0,JAP,2.98,4,5,Wednesday,0,15.0,11.0,morning
LUDHRES01DEL02 ,32.0,4.6,30.873988,75.842739,31.003988,75.972739,fog,medium,2,meal,motorcycle,1.0,no,metropolitian,40.0,LUDH,19.04,14,2,Monday,0,5.0,18.0,evening
INDORES06DEL01 ,37.0,4.5,22.728163,75.884212,22.838163,75.994212,cloudy,low,2,buffet,motorcycle,1.0,no,metropolitian,37.0,INDO,16.64,20,3,Sunday,1,10.0,22.0,night
SURRES11DEL01 ,39.0,4.4,21.157735,72.768778,21.167735,72.778778,windy,low,3,drinks,motorcycle,1.0,no,metropolitian,23.0,SUR,1.52,3,11,Thursday,0,10.0,10.0,morning
CHENRES17DEL03 ,29.0,4.8,13.045479,80.23311,13.075479,80.26311,windy,low,2,snack,scooter,0.0,no,urban,15.0,CHEN,4.66,24,3,Thursday,0,5.0,22.0,night
HYDRES08DEL03 ,25.0,4.6,17.438263,78.397865,17.498263,78.457865,sandstorms,jam,3,buffet,motorcycle,1.0,no,metropolitian,18.0,HYD,9.22,3,3,Thursday,0,10.0,20.0,evening
BANGRES02DEL02 ,20.0,5.0,12.970221,77.645396,13.100221,77.775396,sandstorms,low,2,drinks,motorcycle,0.0,no,metropolitian,14.0,BANG,20.18,16,3,Wednesday,0,5.0,22.0,night
PUNERES12DEL02 ,24.0,5.0,18.520016,73.830547,18.570016,73.880547,sandstorms,medium,2,snack,scooter,0.0,no,urban,22.0,PUNE,7.66,24,3,Thursday,0,15.0,18.0,evening
AGRRES09DEL03 ,28.0,4.9,,,,,sunny,medium,3,snack,motorcycle,1.0,no,metropolitian,22.0,AGR,,17,2,Thursday,0,5.0,17.0,afternoon
JAPRES15DEL03 ,38.0,4.9,26.891191,75.802083,26.921191,75.832083,stormy,medium,2,drinks,motorcycle,0.0,no,metropolitian,26.0,JAP,4.47,13,3,Sunday,1,5.0,18.0,evening
INDORES06DEL03 ,27.0,5.0,22.728163,75.884212,22.818163,75.974212,cloudy,jam,1,drinks,scooter,1.0,no,metropolitian,31.0,INDO,13.61,14,3,Monday,0,15.0,20.0,evening
VADRES05DEL01 ,23.0,4.5,22.310526,73.170937,22.320526,73.180937,sandstorms,low,2,meal,motorcycle,0.0,no,urban,13.0,VAD,1.51,30,3,Wednesday,0,10.0,9.0,morning
COIMBRES13DEL02 ,20.0,4.5,11.003669,76.976494,11.053669,77.026494,cloudy,medium,3,snack,motorcycle,1.0,no,urban,29.0,COIMB,7.79,19,3,Saturday,1,10.0,18.0,evening
VADRES07DEL03 ,34.0,5.0,,,,,fog,low,3,snack,motorcycle,1.0,no,metropolitian,26.0,VAD,,3,3,Thursday,0,15.0,22.0,night
COIMBRES06DEL01 ,35.0,4.8,11.021278,76.995017,11.091278,77.065017,stormy,low,3,drinks,motorcycle,1.0,no,metropolitian,26.0,COIMB,10.91,3,8,Wednesday,0,5.0,23.0,night
CHENRES16DEL03 ,36.0,4.8,13.049645,80.242268,13.109645,80.302268,cloudy,medium,3,meal,motorcycle,0.0,no,metropolitian,29.0,CHEN,9.31,26,3,Saturday,1,5.0,18.0,evening
INDORES09DEL01 ,23.0,4.9,22.725835,75.887648,22.765835,75.927648,sandstorms,high,1,buffet,electric_scooter,0.0,no,metropolitian,15.0,INDO,6.05,4,1,Tuesday,0,10.0,13.0,afternoon
MUMRES14DEL01 ,21.0,4.6,19.1813,72.836191,19.2513,72.906191,stormy,jam,2,meal,motorcycle,1.0,no,urban,17.0,MUM,10.71,3,4,Sunday,1,5.0,20.0,evening
MUMRES02DEL02 ,35.0,4.6,19.221315,72.862381,19.301315,72.942381,cloudy,medium,3,buffet,motorcycle,3.0,no,metropolitian,48.0,MUM,12.23,4,4,Monday,0,10.0,18.0,evening
KOLRES09DEL02 ,20.0,4.4,22.515082,88.36783,22.565082,88.41783,sandstorms,low,3,meal,motorcycle,1.0,no,metropolitian,19.0,KOL,7.57,17,2,Thursday,0,15.0,22.0,night
RANCHIRES15DEL02 ,27.0,4.6,23.369746,85.33982,23.389746,85.35982,cloudy,low,3,buffet,motorcycle,1.0,no,metropolitian,23.0,RANCHI,3.02,26,3,Saturday,1,15.0,9.0,morning
BANGRES08DEL01 ,28.0,4.5,12.906229,77.596791,12.946229,77.636791,stormy,high,1,snack,scooter,0.0,no,metropolitian,13.0,BANG,6.21,3,7,Sunday,1,15.0,13.0,afternoon
COIMBRES03DEL02 ,25.0,4.6,11.025083,77.015393,11.155083,77.145393,stormy,medium,1,meal,scooter,1.0,no,metropolitian,27.0,COIMB,20.25,4,6,Saturday,1,15.0,17.0,afternoon
